first_name,last_name,location,email,credit_history,income,debt,age,gender,default
Timothy,Arroyo,Robertland,deanwatson@example.com,0.6822064958871134,46222.79645450018,4096.385270347408,31.607350803335837,F,0
Stephanie,Hoover,Hallville,sandersdavid@example.net,0.3808878002438826,44364.43356105833,10326.609739761107,27.300624886783545,F,0
John,Conley,South Carl,brooksbrian@example.org,-0.7307454588671948,47555.53478874927,3562.2463383928816,37.97685537244897,F,0
Benjamin,Fischer,Villarrealberg,felicia93@example.com,-2.1562181904902453,45805.0062095952,12914.077826831453,32.90930892111415,F,0
Brittney,Ross,Lake Tarashire,mcastro@example.com,-0.01237154735772453,50260.16604322959,10968.410467275855,28.763176449670105,M,0
Lisa,Stout,North Michealville,benjaminduncan@example.org,-0.15610763314813736,59752.537355103326,9355.550031288196,28.403991314410465,M,0
Nicole,Moore,Leeberg,tinafletcher@example.org,-1.1489339351331742,63509.48805371446,11378.547201455047,32.78143915389617,F,0
Tim,Graham,East Hannah,flowersjonathan@example.org,0.3717790114710667,60751.678964799525,5882.8638685844135,21.142387187862113,F,0
William,Cross,Nicolebury,kayla41@example.com,0.9510046427135156,50979.37970329478,8618.35166498457,31.17350481120088,F,1
Susan,Greene,Russellton,sarah77@example.net,0.4913622277030369,48994.331608438384,7100.734156102937,28.552890217935865,F,0
Melanie,Osborn,Port Sethmouth,alvaradochristine@example.com,-0.873417638656258,47377.96819728246,15104.291704842457,21.618454199666324,F,0
Diamond,Dixon,Port Christinafurt,npacheco@example.org,0.2207080117800741,48892.955541185875,-899.8089472873289,34.253389992161274,F,1
Emily,Gardner,North Dana,justin14@example.net,-0.3229488799573846,60885.45120409921,5085.5722747732,26.76136424425183,M,0
Bobby,Velasquez,South Tiffanyview,cmeyer@example.net,1.1291913124455526,59182.676435101544,10950.674554868703,28.090791647896715,M,0
Lori,Mcmahon,Haynesview,cameron05@example.org,-0.7078232242904259,32997.192842923134,7581.855106583577,31.5404084101435,M,0
Luis,Myers,West Lisa,donnarivers@example.org,-0.872469994332909,47538.467265316845,-3110.363671971707,29.180383278870313,F,1
Danielle,Scott,Charlesport,rileyashley@example.com,0.1041319793335261,39110.63192125979,11988.424412153407,31.02806874667246,M,0
Scott,Lewis,North Erica,abaker@example.com,-0.6127605342791566,62536.553786689445,13135.307215781604,27.841288807516012,F,0
Michael,Conway,Port Elizabeth,matthew76@example.org,-0.993640785359448,69131.25169072777,13521.472454388764,32.725697713767005,F,0
Alexander,Anderson,Wardfurt,jennifer22@example.org,-0.6440745178565966,47495.80210528438,-429.77485063092536,33.74142017974101,M,0
Tonya,Mcgee,West Lisa,michellemcdaniel@example.org,0.20844893037595538,48282.58738156864,16156.018710992099,32.012329561836864,M,1
Elizabeth,Howe,Kristinehaven,nicholasjackson@example.net,-1.7688056533353649,52518.5102974106,12697.575719724377,32.10509768427394,F,1
Jessica,Kramer,Port Joanna,ahart@example.com,-0.37001622271215845,40995.045222210494,13970.379537492216,29.140963638054785,F,0
Denise,Davidson,West Lisachester,lindseysmith@example.com,-1.332219346276934,47585.77672705694,5908.225345845489,34.282603471080186,M,0
Kristin,Wood,East Wendyshire,josethomas@example.net,0.5242856055163297,42484.79503887991,19931.001616755777,38.36135218638127,F,0
Carol,Duncan,New Karen,pattersonchelsea@example.com,1.6986923884830034,45664.18638366489,8825.923426497335,25.55944542953445,M,0
Elizabeth,Walters,New Nicholasmouth,sean79@example.com,0.4498522768383049,57969.450024083504,10925.187191640332,29.292148950883547,F,0
Sheryl,Hernandez,Birdberg,fmorales@example.org,-0.6911681176439558,45412.11439930709,12698.562531674383,32.54245532549431,M,1
Rebecca,Davis,North Charles,michelle68@example.com,-0.18624312482761712,61101.617868446214,3125.3449537898014,27.811037397923418,M,0
James,Stewart,West Joelmouth,markcarter@example.com,-1.0874714523108404,65178.19264798566,7788.319485570747,32.135123785931334,F,0
Mary,Harris,Vaughanshire,goodmanhannah@example.com,0.05640962019879891,57147.925756623365,14118.141815212644,30.11559978163982,M,0
Elizabeth,Foster,Brittanyton,heatherwilcox@example.net,-0.4101930182536947,46525.27884977611,4817.149407602335,19.665863929818244,M,0
Benjamin,Green,Port Brianton,broberts@example.com,0.6481383482790204,43773.59982994559,6286.599422165208,29.37649273444783,F,0
Kevin,Herrera,Port Ashley,perezwillie@example.net,0.12836857037082924,60856.9816410175,2086.5469456880483,27.983039079786664,F,0
Garrett,Villa,New Keith,breanna30@example.org,1.0781938676573488,57755.54852107027,14507.881596268737,26.074225951513345,M,0
Stephen,Shields,South Michael,maureen02@example.org,0.6269747856062262,65467.34158334274,16735.434489884436,23.934790764045974,F,0
Abigail,Pearson,North Cheyennemouth,zparker@example.com,0.07360424568184516,38858.27823911088,11327.574390708924,31.860931948344735,F,0
Lisa,Perez,Mirandachester,matthewsrandy@example.com,-0.3189188706850132,53524.86849663344,10728.34406822048,19.170405109666078,F,0
Laura,Howard,Garciafurt,abuchanan@example.com,-0.9564060946039727,51548.04937596316,-34.69020135205756,29.54232215500716,M,0
Kimberly,Hernandez,Lake Laurenmouth,brandon44@example.com,1.6462082647667644,37269.94317157201,3991.0822973322993,27.12768575680531,M,0
Christopher,Sandoval,Whitetown,lisa85@example.com,0.25070165178546977,60677.22783515414,6135.193368947766,27.22043972268384,F,0
Daniel,Molina,New Devin,longkristie@example.net,1.0810688695845203,40227.55554797609,17412.967731854184,35.98679231763653,F,1
Tyler,Logan,Port Kevin,erin59@example.com,0.6516439506351339,71595.44459970345,17273.775886249885,22.175014364337187,F,0
Christine,Taylor,East Katieland,marcus07@example.com,0.09576654012829956,57251.432874572325,7549.1168657435155,34.06192043845607,M,0
James,Costa,Josephmouth,lphillips@example.org,-0.19175793305994412,65731.97260993338,12997.03427704464,30.704259232041327,M,1
Troy,Nielsen,Atkinsfort,trujilloheather@example.com,0.5783645996173988,53462.070871434014,12966.250112676133,22.18297572052466,F,1
Hannah,Gregory,Staceyfurt,matthewwilson@example.net,1.3155174903371938,39129.66672986365,9167.410259148177,34.195046212390345,F,0
Kayla,Anderson,Wesleyshire,gregory50@example.com,0.019769010798666407,56607.17719965743,10672.982132665042,24.11604270312495,F,1
Adam,Cooper,New Mary,shawn37@example.com,-0.5357917428188548,62121.95643494057,10310.592499617413,27.80746091095788,M,1
Kenneth,Ray,Diazfort,heidistein@example.com,0.7876798736557323,38781.89206951727,4541.27985520875,33.16366019671571,F,0
Kevin,Thomas,Port Ashley,sjones@example.org,-0.48745869288709376,51700.60679737054,-4283.078825690809,36.28353619754972,F,0
Edward,Allen,Colleenton,xriley@example.net,0.8517325212745589,51804.067028480495,10326.98518965944,26.931527770633096,F,0
Sarah,Smith,Port Brandonfurt,smithjenna@example.org,0.10468997456256007,27136.719237465917,12249.321953779378,27.177976565897385,F,0
Carl,Navarro,West Stevenfort,brendawelch@example.org,-0.6484107797781993,43832.61494802367,18625.019626515692,38.53047957805635,M,0
Edward,George,Lake Dawn,iwolf@example.com,1.5703719511891856,47147.26948143732,12200.001476621348,31.711255388848336,F,0
Ann,Black,Lake Cathyport,fsmith@example.com,0.2541470789844936,25076.761471473277,11641.17506894844,31.17961170279455,M,0
Angela,Horn,Castanedafort,nicholas95@example.org,0.9558534483081748,54158.613316765724,14836.287990316643,19.778064841177095,F,0
Jeremy,Baldwin,Ryanshire,thomasrichardson@example.net,0.5649379157169624,45043.75401314973,7647.506405818377,31.554143387341732,F,0
Cody,Hogan,North Michael,qdickerson@example.com,0.795212518494792,53107.70834653383,19865.341194554334,11.276921100407712,F,0
James,Bradford,Jamesview,kstewart@example.com,1.406466860678624,68017.4098496239,6319.871553262588,34.59080800778129,F,0
Mark,Cook,New Paul,mary04@example.org,0.011490773312349312,40704.083761120026,17121.33018000229,24.14446345235039,M,1
Paul,Whitehead,Mooreburgh,dbryant@example.com,-0.3757050412291153,53351.93079963678,5585.693494721601,38.7084592231815,F,1
Albert,Dunn,Port Benjamin,zachary80@example.net,-0.19438968583605915,58730.250397096184,17978.201937644884,26.52917420179231,F,0
Carol,Harris,Mcfarlandshire,agriffin@example.net,-0.0903047718138933,37339.1305241682,844.027524224266,34.11652558836712,F,0
Craig,Hines,Haynesmouth,alejandra77@example.com,1.21814674857629,42308.74545404319,16854.52591484824,26.28512052867281,M,0
Heather,Ferguson,North John,perkinsmichael@example.com,0.03712167305489833,71577.72370524978,10509.679107045624,30.47221920489975,F,0
Krista,Gonzalez,Mitchellbury,garzachelsea@example.org,-1.234659764616966,33841.036500834154,9058.197029691592,31.243874512442506,M,0
Jason,Ross,Port Danielhaven,bradley88@example.net,0.4569623423422991,54988.91676803077,10368.745550070409,30.7349611135599,F,0
Kelly,Hernandez,Bryanfurt,taylorsarah@example.net,0.9437658020204199,52580.72559651468,13069.515777984749,30.756835546480662,F,0
Marcus,Manning,East Jennatown,charlesrussell@example.net,-1.3784695125272681,59061.49114280863,8715.273498880344,36.56180185741213,M,1
Mary,Bryant,East Shannon,fryesharon@example.com,0.562831702914557,54944.011324479376,11424.000910629336,25.76594905862587,M,0
Amber,Garcia,Ruizberg,mariajones@example.com,1.0188008182118249,38972.667003400995,9689.088494476251,41.91366944279492,F,0
Raven,York,Gomezshire,herreraeric@example.net,0.07093344241623735,48805.72604704477,12992.498939072972,27.200324941014117,F,0
Nicholas,Blake,Jessicaview,anthonymarquez@example.org,-1.3909155006257543,65585.58247606615,11939.141627672358,28.064207490893036,M,0
Joseph,Simpson,Aaronfurt,curryedward@example.org,-0.1835499768879129,34336.31655240612,11876.192334328163,31.669977844343443,F,0
Virginia,Pruitt,West Melodyview,antonio42@example.org,0.6562561251501403,31947.962083443123,12482.663270473051,31.172760801589202,F,0
Nathaniel,Smith,Armstrongview,pachecodeborah@example.org,1.0948790148527487,60968.59031660041,11643.341536318998,39.26491268862573,F,0
Stephanie,Sanders,Chelseaport,eric13@example.com,1.2218749272415785,50450.86377041054,18467.945179434442,19.39181262539167,F,0
Travis,Mullins,New Heather,kvaldez@example.org,-0.7154761724744153,46651.53169911948,14822.382224152228,26.49272055205612,F,0
Christine,Bradley,East Erin,jennifer53@example.net,-1.9657101017595064,48691.40236634013,12901.871435991945,35.70195449692133,M,0
Jill,Fitzgerald,North Davidshire,sandra99@example.com,1.0207970180612775,45951.98543317448,14141.171023456985,33.91378235777155,F,0
Seth,Boyd,New Codyberg,thomasjason@example.net,2.93710103330109,30665.754485107987,11002.551702789899,28.604411074235763,M,0
Michael,Edwards,Lake Christine,mark70@example.net,-0.44049204701365346,71358.84240244004,-660.1708895605807,34.828865007862625,F,1
Craig,Davis,Port Michael,patelyvonne@example.com,-0.7484737091274246,63429.43874990125,15243.949737510971,30.969306949513257,M,0
Matthew,Watson,South Jessicaview,nwinters@example.com,1.5560630297786575,53750.70613857358,9463.526883380291,25.631349058494866,F,0
Daniel,Blanchard,East Ericmouth,christine48@example.com,0.6100890318087215,52521.99681983046,9888.305493311569,34.42300785374796,F,0
Stephanie,Roberts,Port Mariefurt,bmendez@example.org,1.3684787475157696,39800.727133376015,5145.946801022998,29.867817821254274,M,0
Marvin,Yates,Port Tylerchester,hudsonashley@example.net,2.3742368727455734,50118.967218811464,2084.970955781885,27.60824380501206,F,0
Debra,Nelson,Hollymouth,andrew85@example.org,0.13204815269348003,41969.99653661736,3824.344668053881,26.116044053592105,F,0
Anne,Rhodes,Lake Heather,gilbertshane@example.com,0.09600752266764205,57376.57617363242,14831.327806978847,27.262721679675202,M,0
Michael,Huff,West Tamiton,joshua59@example.net,-0.3539321596659956,44991.72417968339,11439.119307405088,34.07708815211909,F,1
Andrew,Morgan,East Jasonton,cblack@example.com,0.9845793114467898,47080.53996697801,18166.139037167457,33.72231307393385,M,0
Gerald,Johnson,South Megan,santiagojenna@example.net,-0.36595246379208,73711.27805066617,11390.90145870261,27.873522763140258,F,0
Lisa,Fuller,Timothymouth,michelleallen@example.org,1.072428660972784,57659.52073785595,9443.534489196698,27.234153596969882,M,1
William,Obrien,New Joshua,tayloreugene@example.net,-1.017680524919653,44189.25039996692,14291.156271160176,32.933060700106445,F,1
Marcia,Lewis,Lopezshire,duffymary@example.com,2.0558264835437132,58791.95654096779,9881.953578582892,28.06903795004942,F,0
Laura,Glenn,Lake Nicholas,patrick97@example.org,0.4279026079488361,54544.9473363561,15224.409912892625,36.627212067285946,F,0
Jesse,Noble,Adamsfurt,hmahoney@example.net,1.1970152899941298,65394.77005670266,11148.002310173737,32.079309072810624,F,0
Dawn,Parker,Lake Kevinmouth,chenmichelle@example.com,1.8276229896973364,33816.3166268348,12146.484136630499,22.084729236883977,M,0
Sherri,Bowen,New Anthonybury,xjones@example.org,1.7648422057796291,41503.99877857656,18848.289074012067,30.48509025312367,M,0
Amanda,Cardenas,New Aprilmouth,brooke94@example.org,2.63508632089154,45660.784747170495,9802.338074979876,27.41258552611291,F,0
Dana,Stout,New Melindachester,caleb75@example.net,2.080959368320762,44107.64441485396,18311.617408590588,31.63376348232475,M,0
Claudia,Conley,Brianmouth,lopezcolton@example.com,-0.23466100581082885,57162.576611790166,7762.52916625066,16.086303902315812,F,0
Daniel,Jones,Shawshire,bdaniel@example.net,-0.10036223114044825,53947.552599181385,12047.193544571726,20.493212066027617,M,0
Sarah,Cervantes,South Davidville,stewartarthur@example.org,0.6179921642776077,32485.689629795015,-262.2769027790964,33.51074256497694,M,0
Kevin,Garcia,Lake Shaun,brittany08@example.com,1.1188835113857132,47119.38160021901,2674.7229206704433,38.084276757583964,F,0
Danny,Andrews,Leebury,annette85@example.com,0.2522231112566935,39513.250612247284,14048.60597026811,30.28860615631956,M,0
Joshua,Clark,Mooreville,mwright@example.org,0.6195584340146673,45346.78624223359,13167.582299662457,27.761402970220765,F,0
Jennifer,Weaver,Patelland,joshua98@example.org,-1.4964795487570548,55434.71468878452,14584.615821379048,24.773592608661268,F,0
Dylan,Baker,Amandaview,trevor78@example.net,0.7536435664421363,46936.89790312468,10787.549344812187,31.883680385052394,M,0
Annette,Fisher,Justintown,whitediana@example.net,0.2636762419871077,48064.031621288326,7841.29065563211,22.478349142984875,M,0
Edward,Williams,North Josephberg,danielrobinson@example.com,-1.3915142323603054,38116.70859963556,6983.144141602526,22.5398583971184,F,0
Michael,Rodriguez,New Jonathan,wtran@example.com,-0.5053502291709501,54125.552706733215,6731.0026070494405,24.3214050045844,F,0
Deborah,Rodriguez,Jonesmouth,mark12@example.com,1.6524673156634981,51861.78553206925,6479.494923989514,30.748508643369842,F,0
Ashley,George,Gregorymouth,deborah20@example.com,0.6311469018150125,36648.314448663055,7902.308180883851,31.330617309709673,F,0
Jacob,Kelley,Contrerasburgh,philiprogers@example.com,1.1729435897206122,59727.51297007538,12073.56231838281,32.35117012206231,F,0
Paul,Robinson,Lauraborough,rmarquez@example.org,0.5069059802938796,50608.50333702442,9018.030152275136,34.43423221986356,M,1
Jacob,Ferguson,Thomasberg,stoutkatrina@example.com,-1.1081871832171784,59843.37680960535,3750.2236095316575,37.98212000548901,F,0
Keith,Sullivan,Torresbury,hannahthomas@example.org,-0.7849958573073332,47617.7343510833,7605.499331813222,27.4347328792388,F,0
Richard,Smith,Pottston,christopher51@example.org,-0.5391339416849436,42970.2456274542,11682.549027115752,28.528774892906267,M,0
Julie,Singh,North William,austinwatson@example.org,0.46353994404540405,64260.374056339395,12598.61455395706,35.09028660768869,F,0
Shelby,Robinson,Carlabury,barbaraperkins@example.com,0.06643047983339244,53083.32627832433,4780.0900982805215,39.46698129477387,F,0
Kimberly,Moody,Davidstad,davidharrell@example.org,1.3854127627234647,52398.83249853002,1891.862432294498,31.947386566191078,M,0
Rebecca,Watkins,North Larry,vsullivan@example.net,-0.016901975186495024,42936.86523213827,13834.572325969131,22.621022239901944,F,0
Frederick,Holmes,West Petertown,frank98@example.com,-0.5759490014651385,68501.29199367133,12050.302400044668,23.41062364455139,F,0
Jesse,Lopez,Taylorshire,iwilson@example.com,0.034691988153499276,41316.29135831219,4846.527884761529,27.4615661652713,M,0
John,Mason,South Lauraville,rtodd@example.net,1.1810860809080361,52997.76437758136,6421.176148494869,24.913694657604104,F,1
Timothy,Moore,East Nicolechester,zjohnson@example.net,0.6786450398975953,39967.80191186797,13311.691476660973,31.598372048158357,M,0
Robert,Crawford,New Veronicaberg,thill@example.net,0.5666490810692648,46683.581163127164,18173.60633201583,24.648064062230596,M,0
Nicole,Collier,Davidsonfurt,barbarabaker@example.org,0.19412597948191965,33305.242533131444,8108.123134548303,33.21806595971472,F,0
Briana,Frank,New Jessicatown,marshallerin@example.com,-0.7672217151072512,57542.14928102196,9822.185071705304,29.436671598888097,F,0
Andrea,Yang,Blakeshire,murphyangela@example.net,0.22212254388990946,52253.910655467684,6311.676394019458,31.789764652577738,M,0
Heather,Wade,New Jacqueline,princeabigail@example.org,0.47734886675459504,45159.18468333448,12228.711586995552,29.791074315921637,M,0
Stacy,Rodriguez,Loganview,moralesdeborah@example.org,-0.6817828422709674,62652.210789063116,7597.9929091224685,24.507485925460912,M,1
Amanda,Mcconnell,Lake Ethanton,ryan29@example.net,1.5763184754942297,46041.35798879609,10836.263630864622,33.45830221580739,M,0
John,Whitehead,Brownstad,michaelperez@example.net,0.023731250214614447,64030.61293095107,1628.4656951273028,26.69987149715662,M,0
Benjamin,Brown,West Elizabeth,dylan84@example.org,0.9311600240961857,64960.747308707665,7689.713193207301,34.14167316402306,F,0
Helen,Fischer,Williamsmouth,kylestein@example.org,0.30967721112612284,53187.74725325686,16773.37725321905,26.254066743737546,F,0
Mary,Howard,Lake Holly,berggarrett@example.org,1.0595683753069491,50951.111393713014,16291.154691473066,34.10102202062971,M,0
Ashley,Mccarty,New Michaelton,tgraham@example.org,1.1510403004739036,50877.737897379935,13669.064587744862,21.111824419248485,F,0
Warren,Burke,Nicolechester,teresa80@example.net,0.501504034893884,52114.399611316636,12516.971300231493,28.69248700101953,F,0
Lindsey,Thompson,Youngfort,stephen50@example.net,-1.1599604892247959,44860.78383073549,12251.349445555043,29.028698059471157,M,0
Mitchell,Horn,North Amy,heather07@example.org,1.2942780580768343,48171.519823740804,5470.446280492724,36.269634120176384,F,0
Ashley,Kelly,Cunninghamhaven,johnvaughn@example.com,-0.3256654293099843,43415.60187001669,17258.57019869712,30.153773385643223,M,1
William,Miller,New Stacy,amy25@example.com,2.466735276798361,44196.842441297784,8468.961004767625,31.844252913204304,F,0
Nathaniel,Nguyen,Ruizfurt,qcooper@example.com,2.5731322609014473,29601.767161314518,18816.713337341243,31.214934076491282,F,0
Craig,Bowman,Deleonburgh,gluna@example.net,0.6818758852151087,49108.36403521439,10095.31438270591,33.152122164616536,F,0
Erin,Flynn,Davidside,sean18@example.org,-0.4631609293078309,52501.38277726798,5898.631382884588,21.99976548839761,F,0
Laurie,Johnson,Morenoview,sarahdorsey@example.net,-0.46458004250727214,44086.028052408095,12022.427509916379,32.91520719214702,F,0
Melissa,Davis,Sharonfort,john68@example.org,-0.8558423137275738,49013.322509184756,13472.955329868739,30.03790313315204,F,0
Cody,Mcdaniel,Lake Chelsea,erinwest@example.net,-0.3288835662288211,67874.33377341437,4711.387407863448,25.34388597719116,M,0
Thomas,Solis,Kingbury,kanecraig@example.com,-1.047460917357429,53196.120520732904,13855.28528575311,27.16731450385438,M,0
Jennifer,Holden,Christineton,benjamin72@example.net,0.01927790562566846,66095.4994300788,5812.740917566995,28.96809020277918,F,0
Brenda,Gutierrez,West Paige,joshua07@example.com,-1.1427092165265538,45442.76101167775,2524.270428219751,27.535231976946832,M,0
Jose,Todd,Lake Jenna,yromero@example.org,-0.22661077031370885,31635.307493191816,10682.880905359429,34.26154978161309,F,0
David,Allen,New Maria,ryanmoyer@example.org,0.5806213245829607,60800.12802796978,15954.0046443682,28.557515045467625,M,0
Chase,Ortiz,North Pedro,john83@example.net,-0.3523337107130744,38695.36049009903,2697.6687474519304,23.59143064173639,F,0
Scott,Reynolds,South Anneberg,deanna85@example.net,1.2140105109313022,49983.78904045915,5347.710078033562,30.573604756555614,F,1
Kenneth,Sanchez,Smithview,guzmanjimmy@example.net,0.9499402678961237,52054.30411303575,5219.245223159246,25.979435728441903,F,0
Samantha,Jennings,Jonesfurt,sarah84@example.net,1.584353720901172,34466.49746909215,12615.559560128671,28.03552794508503,F,0
Amanda,Andersen,Murrayburgh,walterskaitlyn@example.com,-0.419076697922413,70185.0806172727,7750.187415777478,31.60503471228111,M,0
Sara,Ellis,Port Sherry,scottsteele@example.com,0.22402173093370314,46134.48230752413,3090.3553052816214,30.46842813556091,F,0
Eric,Williams,West Leonardton,kellerbenjamin@example.net,0.9499170081097023,32110.691683967925,6840.613865099696,31.63011020304984,M,0
Nicole,Maldonado,Port Summer,qcardenas@example.net,-1.234877585594739,63537.41104772154,14321.21831941036,31.38143032666767,M,0
Denise,Lawson,East Wendy,xbauer@example.net,-0.37857774699103297,43641.05684483994,15472.49877691862,23.9245046039727,F,0
Karl,Bennett,New Glenda,francismargaret@example.net,2.0022686286503846,33278.69683836456,15356.047245357877,26.752501848994523,M,0
Rhonda,Larson,Maynardton,elizabeth50@example.com,0.8872403745456803,55969.64778603956,5939.5551531354695,29.718024168566295,F,0
Kayla,Owen,New Kelly,rojaselizabeth@example.com,-2.191188223109297,46540.19044450177,21685.798443737473,34.911916315988464,M,0
Kimberly,Moore,East Cheryl,umorris@example.com,-1.3606787562304081,36560.99320762541,5395.387805823662,30.337274948570656,F,1
Michael,Park,New Fredericktown,mwilliams@example.com,1.1237784104540764,65955.24970516146,19962.625533208335,37.43951635636438,M,0
Mary,Hernandez,Terrystad,mcmahonalexander@example.net,0.45447878737504754,45699.312216268474,10653.344573358048,27.17135135623824,M,1
Kevin,Brown,Bennettside,caleb63@example.net,0.1298236427593468,50575.17089188369,19231.034467588117,26.367360053253126,F,0
Daniel,Smith,Port Triciamouth,wisedarius@example.com,0.7984125617332292,55785.066658886986,12205.744146479054,31.692209454083162,M,1
Deborah,Gardner,Evansstad,wesleybrown@example.org,1.2880284582582968,37191.4532202328,10142.670464345165,35.73534543137609,M,0
Joshua,Manning,West Cynthia,lisa49@example.org,-0.03946005220966079,35619.18998247348,15327.492880547263,25.50323831918959,F,0
Maria,Farmer,Cristinaview,zsaunders@example.net,-0.08146959843991824,60557.22427516148,14289.891587628103,27.507637458965966,F,0
Jamie,Chavez,Gentryland,xmata@example.org,1.9707603278110573,64940.94301709407,15492.484222825511,35.64153700832796,F,0
Joseph,Benton,West Nathaniel,mcurry@example.com,1.042725932576671,43334.177063605326,9534.388152239628,24.166881801453833,M,0
Craig,Robles,East Jasonhaven,alexander09@example.com,0.13569935470849298,58759.89556525954,8320.784397865158,30.05422414110431,F,0
Jennifer,Wilson,Port Melissamouth,michelemorales@example.net,1.974152966354132,45233.16974111073,16073.80786642891,35.529521583907986,F,0
Kevin,Mason,Vincentchester,kathleen13@example.net,-0.5335033441347343,48012.227906443484,12243.574483878945,19.80591568689327,F,0
Shelly,Liu,Tannerstad,ihogan@example.com,0.9004794180846203,62517.688165436295,13252.245109038942,29.137404393602512,F,0
Ronald,Harris,East Emily,philip87@example.org,-0.9422655283806892,39305.528959161195,12794.667541622788,26.533362297325326,F,1
Timothy,Roberts,South Alicia,ehorton@example.com,-1.3852194959337893,67456.92755633309,18094.149677116075,32.54863435826369,F,1
Jessica,Shepherd,West Hailey,wcherry@example.org,0.5205068130895569,50315.57359696523,7149.338295881513,29.75216484249379,F,0
Brianna,Brown,East Megan,craig29@example.org,-0.1988858218310648,37859.64018775976,2918.3102398058036,25.61279825242723,F,1
Thomas,Douglas,Paynehaven,mjenkins@example.net,-1.1083202144679356,66382.13806147668,11526.23709776921,30.978177030371487,F,0
Roger,Snyder,Mccarthyborough,yblack@example.net,-0.9652350720118921,42984.53522291751,8312.182804177744,34.392812466318716,F,1
Betty,Jones,Rodgersmouth,sthomas@example.org,-0.6876328783822178,67826.90331399118,16019.70040356876,26.192716222979847,M,0
Stephanie,Lee,Collinston,morganbrian@example.net,0.13104273215576404,41135.77777890233,8244.35433884072,32.44652404648575,F,0
Troy,Cowan,West Amyview,orozcotammy@example.net,-0.4099155489917247,49708.38293510405,8386.482834896224,31.25165841495332,M,0
Angela,Harrell,Joshuaborough,andrewbradford@example.net,-0.8903393975390932,52310.421809056985,10510.32044358098,24.361026866482547,F,0
Catherine,Hunter,North Clifford,wwatson@example.com,-1.0643420708050952,46938.51509290496,8893.421290630846,27.29908374231549,M,0
Erin,Mitchell,Lake Brittanyborough,qwright@example.org,-0.4568994010228358,50370.20858951801,7640.7894788046815,26.822786372084984,M,0
Desiree,Shaw,Kristopherfort,brittney38@example.net,-1.3230565005163564,41790.38403657463,15846.584764202877,26.5446324229174,M,0
Stacy,Kaiser,Kellerside,kpoole@example.com,0.08637295110739367,51490.838418916865,764.434848237468,27.199952629478936,F,1
Jack,Peterson,West Dillon,sparkspaul@example.net,2.890770727561087,49884.95945368093,15532.709912968756,35.107015483974095,M,0
Andrea,Harris,Leefort,nfrancis@example.com,0.10808328592434448,46829.90340248462,11929.480225329522,29.903554613391677,F,0
Caleb,Dixon,Sabrinashire,ksmith@example.com,1.192383058984298,47305.6133538219,12693.352390590351,41.25465271515975,M,0
Alexis,Gardner,Brandonstad,whitewilliam@example.org,-0.5596671974773825,43159.50228503109,10346.44904383576,29.727589052252632,M,0
Kayla,Dunn,South Ana,hrobinson@example.com,-1.8310814625212626,43141.82033693284,14430.6891049816,36.19959225369107,F,1
Caleb,Ortiz,Lake Paul,shawgina@example.org,-0.9212407034983521,49622.66235780168,13910.578074630277,44.638412931022486,F,0
Emily,Holden,Port Chadburgh,michellestewart@example.com,0.5192757351072421,43898.12270457572,12028.13510543494,29.658505281807365,F,0
Edward,Wong,Caldwellbury,kentjack@example.com,1.2075811737763336,37847.642923091094,17237.585733576267,36.37377111618727,F,0
Nancy,Ortiz,West Dakotaton,garciabrian@example.net,-0.3679052419459307,26806.48490009616,8569.691897354836,27.33790550160548,M,0
James,Jimenez,West Kennethburgh,ashleychang@example.com,-2.8444505659512918,48467.712213808445,7399.842273435728,30.814320039167058,F,0
Ryan,Lopez,Fletcherfort,harrelldavid@example.org,-1.4018499348797073,39475.65801980589,3237.1265952578406,28.923080903638954,F,0
Jason,Bryant,New Angela,xpope@example.org,0.4074469596366487,50848.05828340263,10501.601799405727,30.631304573647665,M,0
Alan,Cook,New Morgan,zclayton@example.com,-0.24473558941709753,66047.98212313846,14112.390434447492,31.67916585225923,F,0
Amanda,Garcia,Wilsonbury,millersusan@example.org,1.9465399549432885,44178.33690749868,10329.252527631143,27.887002221998756,F,0
Christina,Martin,Kellychester,jamiefoster@example.org,0.8394625030242806,42656.507938906725,775.6729800220091,30.731267977315625,M,0
Travis,Davis,Wilsonstad,bettykaufman@example.org,0.7816854427665776,51717.02140902198,7187.1613174510585,28.71255044189263,F,0
Kayla,Valdez,Daleborough,howardnorman@example.net,-1.0611863500315994,48562.90049297954,10680.731875511527,30.457071140072834,F,0
Sherry,Garcia,East Michele,uwilkerson@example.net,0.9142338156173306,55371.327344116005,6726.801852481831,21.69273567080849,F,0
Robert,Freeman,Adamsberg,devinlewis@example.net,0.23740397627856205,40681.072589794116,11796.009668654344,34.237780595461714,M,0
Michael,Horn,Starkburgh,kelly19@example.org,0.8193546417694445,45446.781015176406,21496.504935401077,35.027801101943595,F,0
Donna,Ortiz,Aaronmouth,andrewdiaz@example.org,-1.5434601611452485,48023.36666081417,13530.139215107816,34.03509824583321,M,0
Jack,Cunningham,East Jeffreyport,qjones@example.net,-0.5366048599692749,48107.85826757332,6886.424088456495,28.6034276061909,M,0
Tammy,Jones,West Brianfort,meredithmaxwell@example.net,0.44620192166316314,62792.42162600451,13099.744670495367,34.66142592831396,F,0
John,Yang,North Kristafort,thomaslara@example.org,-0.3439101746159438,50009.837288208284,7205.503502310938,38.771661536001595,F,0
